매입사,고객ID,카드유형,거래일,거래시간,승인금액,할부,인원
현대카드,C-07107,일반,2014-06-22,20:30:00,"47,700",0,3
농협카드,C-34059,일반,2014-06-22,20:33:15,"42,700",0,3
국민카드,C-22276,일반,2014-06-22,20:33:58,"71,600",0,5
현대카드,C-42872,일반,2014-06-22,20:34:37,"31,800",0,2
삼성카드,C-32403,일반,2014-06-22,20:37:18,"15,900",0,2
국민카드,C-13567,체크,2014-06-22,20:37:31,"47,700",0,3
롯데카드,C-14381,일반,2014-06-22,20:41:27,"47,700",0,4
외환카드,C-02436,일반,2014-06-22,20:42:02,"31,800",0,2
외환카드,C-23152,일반,2014-06-22,20:43:35,"31,800",0,3
신한카드,C-17954,체크,2014-06-22,20:46:46,"15,900",0,2
비씨카드,C-22179,체크,2014-06-22,20:46:57,"15,900",0,2
신한카드,C-10095,체크,2014-06-22,20:47:09,"15,900",0,1
국민카드,C-13289,체크,2014-06-22,20:47:19,"15,900",0,1
농협카드,C-39875,체크,2014-06-22,20:50:01,"31,800",0,2
비씨카드,C-36803,체크,2014-06-22,20:58:48,"42,700",0,3
국민카드,C-22672,일반,2014-06-22,21:03:18,"63,600",0,5
현대카드,C-06983,일반,2014-06-22,21:10:52,"31,800",0,2
삼성카드,C-32006,일반,2014-06-22,21:12:24,"31,800",0,3
비씨카드,C-38536,체크,2014-06-22,21:12:53,"31,800",0,3
국민카드,C-15921,체크,2014-06-22,21:17:27,"31,800",0,2
외환카드,C-23141,일반,2014-06-22,21:21:55,"31,800",0,2
비씨카드,C-40575,체크,2014-06-22,21:24:54,"47,700",0,4
비씨카드,C-27713,체크,2014-06-22,21:31:15,"63,600",0,4
삼성카드,C-20239,일반,2014-06-22,21:31:29,"47,700",0,4
국민카드,C-15871,체크,2014-06-22,21:37:40,"31,800",0,2
비씨카드,C-28361,체크,2014-06-22,21:38:46,"31,800",0,3
국민카드,C-06534,일반,2014-06-23,12:40:01,"64,500",0,5
현대카드,C-43306,일반,2014-06-23,12:47:28,"25,800",0,2
신한카드,C-00810,일반,2014-06-23,12:56:28,"38,700",0,3
신한카드,C-16933,체크,2014-06-23,13:39:19,"38,700",0,3
신한카드,C-33464,일반,2014-06-23,13:54:43,"25,800",0,2
비씨카드,C-30745,일반,2014-06-23,14:00:51,"51,600",0,4
농협카드,C-40060,체크,2014-06-23,14:05:45,"25,800",0,2
비씨카드,C-04950,일반,2014-06-23,14:08:51,"25,800",0,2
신한카드,C-34748,체크,2014-06-23,14:12:02,"25,800",0,2
비씨카드,C-38266,체크,2014-06-23,14:15:44,"25,800",0,2
현대카드,C-03487,일반,2014-06-23,14:42:06,"51,600",0,4
롯데카드,C-12632,일반,2014-06-23,14:43:11,"25,800",0,2
삼성카드,C-33191,체크,2014-06-23,14:43:55,"12,900",0,1
국민카드,C-13501,체크,2014-06-23,14:44:11,"12,900",0,1
비씨카드,C-37395,체크,2014-06-23,14:59:57,"25,800",0,2
국민카드,C-41886,일반,2014-06-23,15:30:43,"25,800",0,2
롯데카드,C-31848,체크,2014-06-23,15:39:42,"25,800",0,2
비씨카드,C-31181,체크,2014-06-23,16:02:21,"25,800",0,2
신한카드,C-26811,체크,2014-06-23,16:05:44,"25,800",0,2
비씨카드,C-41095,체크,2014-06-23,16:19:26,"29,800",0,2
삼성카드,C-02107,일반,2014-06-23,16:22:07,"25,800",0,2
비씨카드,C-28335,체크,2014-06-23,16:24:59,"59,600",0,4
비씨카드,C-28102,체크,2014-06-23,16:56:02,"29,800",0,2
신한카드,C-26861,체크,2014-06-23,17:02:01,"14,900",0,1
농협카드,C-39317,체크,2014-06-23,17:03:19,"10,000",0,1
비씨카드,C-40536,체크,2014-06-23,17:51:03,"29,800",0,2
비씨카드,C-37245,체크,2014-06-23,18:43:45,"29,800",0,2
국민카드,C-36431,체크,2014-06-23,18:55:12,"29,800",0,2
외환카드,C-19198,체크,2014-06-23,19:03:32,"14,900",0,1
외환카드,C-38703,체크,2014-06-23,19:03:42,"14,900",0,1
외환카드,C-38970,체크,2014-06-23,19:06:31,"59,600",0,4
신한카드,C-00539,일반,2014-06-23,19:08:37,"29,800",0,2
국민카드,C-13293,체크,2014-06-23,19:36:33,"29,800",0,2
신한카드,C-00254,일반,2014-06-23,19:40:12,"44,700",0,3
국민카드,C-36399,체크,2014-06-23,19:43:33,"29,800",0,2
신한카드,C-16577,체크,2014-06-23,19:52:46,"14,900",0,1
국민카드,C-22504,일반,2014-06-23,20:01:31,"29,800",0,2
비씨카드,C-29356,체크,2014-06-23,20:20:24,"2,700",0,1
롯데카드,C-12663,일반,2014-06-23,20:23:50,"29,800",0,2
롯데카드,C-14377,일반,2014-06-23,20:26:24,"77,300",0,6
국민카드,C-41206,일반,2014-06-23,20:30:18,"29,800",0,2
비씨카드,C-42474,일반,2014-06-23,21:02:02,"31,900",0,3
비씨카드,C-42475,일반,2014-06-23,21:02:11,"15,700",0,1
신한카드,C-07820,체크,2014-06-23,21:09:51,"29,800",0,2
신한카드,C-23484,일반,2014-06-23,21:25:15,"29,800",0,2
국민카드,C-16254,체크,2014-06-23,21:34:54,"29,800",0,2
국민카드,C-13593,체크,2014-06-23,21:35:03,"14,900",0,1
외환카드,C-19755,일반,2014-06-23,21:35:27,"44,700",0,3
국민카드,C-41140,일반,2014-06-23,21:35:45,"29,800",0,2
국민카드,C-13490,체크,2014-06-24,12:23:46,"25,800",0,2
비씨카드,C-25154,일반,2014-06-24,12:29:55,"90,300",0,6
국민카드,C-41956,일반,2014-06-24,12:32:32,"38,700",0,3
외환카드,C-34930,일반,2014-06-24,12:34:20,"25,800",0,2
비씨카드,C-21760,일반,2014-06-24,12:41:18,"25,800",0,2
비씨카드,C-36991,체크,2014-06-24,12:41:31,"25,800",0,2
신한카드,C-08426,체크,2014-06-24,12:43:42,"25,800",0,2
국민카드,C-16053,체크,2014-06-24,12:45:51,"51,600",0,4
비씨카드,C-05045,일반,2014-06-24,12:47:08,"38,700",0,3
농협카드,C-36311,체크,2014-06-24,12:49:40,"14,000",0,1
비씨카드,C-31189,체크,2014-06-24,12:49:50,"11,800",0,1
롯데카드,C-18737,일반,2014-06-24,12:52:00,"25,800",0,2
신한카드,C-17666,체크,2014-06-24,13:04:41,"25,800",0,2
삼성카드,C-24751,일반,2014-06-24,13:04:56,"38,700",0,3
신한카드,C-01979,일반,2014-06-24,13:12:11,"77,400",0,6
삼성카드,C-32912,일반,2014-06-24,13:14:46,"25,800",0,2
농협카드,C-27449,체크,2014-06-24,13:16:22,"25,800",0,2
비씨카드,C-04070,일반,2014-06-24,13:17:22,"38,700",0,3
비씨카드,C-37681,체크,2014-06-24,13:31:16,"25,800",0,2
신한카드,C-09286,일반,2014-06-24,13:32:21,"25,800",0,2
국민카드,C-42254,일반,2014-06-24,13:34:47,"25,800",0,2
국민카드,C-16048,체크,2014-06-24,14:01:42,"25,800",0,2
신한카드,C-17495,체크,2014-06-24,14:10:33,"12,900",0,1
국민카드,C-16228,체크,2014-06-24,14:11:12,"12,900",0,1
신한카드,C-17320,체크,2014-06-24,14:15:34,"25,800",0,2
농협카드,C-36228,일반,2014-06-24,14:18:03,"25,800",0,2
국민카드,C-36518,체크,2014-06-24,14:24:21,"25,800",0,2
신한카드,C-08381,체크,2014-06-24,14:41:27,"25,800",0,2
국민카드,C-41958,일반,2014-06-24,14:46:46,"25,800",0,2
신한카드,C-17819,체크,2014-06-24,15:07:05,"25,800",0,2
국민카드,C-41229,일반,2014-06-24,15:10:01,"38,700",0,3
국민카드,C-36440,체크,2014-06-24,16:17:27,"9,800",0,1
비씨카드,C-05398,체크,2014-06-24,16:24:00,"25,800",0,2
비씨카드,C-30914,일반,2014-06-24,16:24:27,"25,800",0,2
비씨카드,C-36081,일반,2014-06-24,16:38:15,"59,600",0,4
외환카드,C-38756,체크,2014-06-24,17:39:11,"44,700",0,3
외환카드,C-38756,체크,2014-06-24,17:40:34,"7,000",0,1
외환카드,C-23173,일반,2014-06-24,17:56:31,"29,800",0,2
신한카드,C-34250,체크,2014-06-24,18:06:25,"29,800",0,2
롯데카드,C-14408,일반,2014-06-24,18:10:14,"29,800",0,2
신한카드,C-00521,일반,2014-06-24,18:27:06,"29,800",0,2
국민카드,C-11299,일반,2014-06-24,18:54:48,"44,700",0,3
현대카드,C-03025,일반,2014-06-24,19:03:06,"44,700",0,3
신한카드,C-34757,체크,2014-06-24,19:13:45,"29,800",0,2
비씨카드,C-24951,일반,2014-06-24,19:16:17,"29,800",0,2
비씨카드,C-31177,체크,2014-06-24,19:27:05,"29,800",0,2
외환카드,C-04707,일반,2014-06-24,19:28:51,"29,800",0,2
삼성카드,C-02020,일반,2014-06-24,19:36:15,"39,800",0,3
비씨카드,C-29089,체크,2014-06-24,19:36:45,"29,800",0,2
현대카드,C-07078,일반,2014-06-24,19:39:44,"29,800",0,2
신한카드,C-00113,일반,2014-06-24,19:44:24,"29,800",0,2
농협카드,C-39143,체크,2014-06-24,19:48:30,"29,800",0,2
신한카드,C-12270,일반,2014-06-24,19:56:21,"35,700",0,3
비씨카드,C-38469,체크,2014-06-24,20:05:10,"29,800",0,2
신한카드,C-09591,일반,2014-06-24,20:28:06,"44,700",0,3
비씨카드,C-31099,일반,2014-06-24,20:28:24,"34,800",0,3
신한카드,C-01006,일반,2014-06-24,20:29:32,"29,800",0,2
현대카드,C-07507,일반,2014-06-24,20:35:15,"29,800",0,2
현대카드,C-42674,일반,2014-06-24,20:36:22,"14,900",0,1
비씨카드,C-30228,체크,2014-06-24,20:36:32,"14,900",0,1
신한카드,C-00777,일반,2014-06-24,20:36:48,"14,900",0,1
농협카드,C-27408,체크,2014-06-24,20:46:47,"29,800",0,2
국민카드,C-15963,체크,2014-06-24,20:48:19,"29,800",0,2
국민카드,C-13672,체크,2014-06-24,20:50:37,"29,800",0,2
비씨카드,C-25872,체크,2014-06-24,20:55:12,"14,900",0,1
신한카드,C-23427,일반,2014-06-24,20:59:51,"29,800",0,2
농협카드,C-24073,체크,2014-06-24,21:20:42,"29,800",0,2
비씨카드,C-04873,일반,2014-06-24,21:21:00,"59,600",0,4
비씨카드,C-38426,체크,2014-06-24,21:26:41,"26,900",0,2
비씨카드,C-03665,일반,2014-06-24,21:31:17,"29,800",0,2
농협카드,C-39450,체크,2014-06-24,21:33:00,"29,800",0,2
비씨카드,C-37074,체크,2014-06-24,21:33:41,"29,800",0,2
비씨카드,C-36773,체크,2014-06-24,21:35:28,"14,900",0,1
비씨카드,C-06625,체크,2014-06-24,21:35:39,"14,900",0,1
비씨카드,C-28072,체크,2014-06-24,21:35:47,"14,900",0,1
롯데카드,C-18225,일반,2014-06-25,12:19:27,"25,800",0,2
국민카드,C-16193,체크,2014-06-25,12:20:14,"25,800",0,2
비씨카드,C-26092,체크,2014-06-25,12:23:37,"25,800",0,2
비씨카드,C-29312,체크,2014-06-25,12:37:50,"25,800",0,2
롯데카드,C-01741,일반,2014-06-25,12:39:09,"25,800",0,2
삼성카드,C-02626,일반,2014-06-25,13:01:32,"25,800",0,2
삼성카드,C-02715,일반,2014-06-25,13:08:22,"25,800",0,2
국민카드,C-25617,일반,2014-06-25,13:10:26,"25,800",0,2
비씨카드,C-05874,체크,2014-06-25,13:22:18,"25,800",0,2
삼성카드,C-31983,일반,2014-06-25,13:28:23,"25,800",0,2
삼성카드,C-20627,일반,2014-06-25,13:31:58,"38,700",0,3
비씨카드,C-37422,체크,2014-06-25,13:42:59,"25,800",0,2
비씨카드,C-38484,체크,2014-06-25,13:57:20,"25,800",0,2
국민카드,C-22333,일반,2014-06-25,14:00:23,"25,800",0,2
삼성카드,C-02525,일반,2014-06-25,14:04:46,"25,800",0,2
비씨카드,C-29283,체크,2014-06-25,14:05:08,"25,800",0,2
비씨카드,C-03967,일반,2014-06-25,14:10:34,"12,900",0,1
신한카드,C-18430,일반,2014-06-25,14:30:35,"25,800",0,2
농협카드,C-40065,체크,2014-06-25,14:33:04,"12,900",0,1
농협카드,C-14036,체크,2014-06-25,14:42:41,"25,800",0,2
신한카드,C-12218,일반,2014-06-25,14:42:54,"38,700",0,3
농협카드,C-39514,체크,2014-06-25,14:49:04,"25,800",0,2
비씨카드,C-05406,체크,2014-06-25,14:49:18,"38,700",0,3
신한카드,C-17095,체크,2014-06-25,15:06:58,"25,800",0,2
신한카드,C-00899,일반,2014-06-25,15:26:56,"25,800",0,2
외환카드,C-16290,체크,2014-06-25,15:28:52,"25,800",0,2
삼성카드,C-33199,체크,2014-06-25,15:29:11,"25,800",0,2
국민카드,C-36409,체크,2014-06-25,15:34:46,"25,800",0,2
외환카드,C-20936,체크,2014-06-25,15:35:02,"25,800",0,2
국민카드,C-11228,일반,2014-06-25,15:37:09,"25,800",0,2
농협카드,C-24391,체크,2014-06-25,15:40:44,"12,900",0,1
신한카드,C-09274,일반,2014-06-25,15:48:19,"12,900",0,1
비씨카드,C-38039,체크,2014-06-25,15:55:03,"25,800",0,2
비씨카드,C-30105,체크,2014-06-25,16:22:50,"25,800",0,2
롯데카드,C-01542,일반,2014-06-25,16:27:05,"29,800",0,2
국민카드,C-13310,체크,2014-06-25,16:38:08,"29,800",0,2
비씨카드,C-21646,일반,2014-06-25,16:38:43,"25,800",0,2
신한카드,C-34388,체크,2014-06-25,16:47:50,"12,900",0,1
신한카드,C-16758,체크,2014-06-25,16:47:56,"25,800",0,2
비씨카드,C-31190,체크,2014-06-25,16:52:34,"25,800",0,2
농협카드,C-40274,체크,2014-06-25,17:03:52,"29,800",0,2
삼성카드,C-01878,일반,2014-06-25,17:28:30,"29,800",0,2
신한카드,C-01447,일반,2014-06-25,17:34:23,"38,700",0,3
신한카드,C-00852,일반,2014-06-25,17:39:14,"29,800",0,2
비씨카드,C-19527,일반,2014-06-25,17:50:26,"29,800",0,2
국민카드,C-15973,체크,2014-06-25,18:46:30,"59,500",0,4
신한카드,C-00851,일반,2014-06-25,18:56:37,"68,300",0,5
비씨카드,C-28354,체크,2014-06-25,18:57:11,"14,900",0,1
국민카드,C-36462,체크,2014-06-25,18:57:21,"14,900",0,1
롯데카드,C-12657,일반,2014-06-25,19:16:37,"14,800",0,1
비씨카드,C-36060,일반,2014-06-25,19:27:35,"29,800",0,2
비씨카드,C-38286,체크,2014-06-25,19:31:45,"29,800",0,2
비씨카드,C-37279,체크,2014-06-25,19:32:57,"29,800",0,2
신한카드,C-16891,체크,2014-06-25,19:35:10,"29,800",0,2
농협카드,C-23707,일반,2014-06-25,19:36:40,"29,800",0,2
신한카드,C-17498,체크,2014-06-25,19:40:54,"29,800",0,2
국민카드,C-15925,체크,2014-06-25,19:47:07,"29,800",0,2
신한카드,C-09249,일반,2014-06-25,19:53:10,"44,700",0,3
국민카드,C-13413,체크,2014-06-25,20:01:56,"29,800",0,2
국민카드,C-16152,체크,2014-06-25,20:19:17,"29,800",0,2
국민카드,C-36425,체크,2014-06-25,20:25:08,"29,800",0,2
국민카드,C-13415,체크,2014-06-25,20:37:46,"44,700",0,3
외환카드,C-38712,체크,2014-06-25,20:43:46,"14,900",0,1
외환카드,C-10580,일반,2014-06-25,20:43:57,"14,900",0,1
신한카드,C-26224,체크,2014-06-25,20:44:14,"29,800",0,2
비씨카드,C-28480,체크,2014-06-25,20:44:30,"29,800",0,2
신한카드,C-08105,체크,2014-06-25,20:48:49,"29,800",0,2
신한카드,C-16575,체크,2014-06-25,20:54:27,"29,800",0,2
신한카드,C-08152,체크,2014-06-25,20:57:13,"38,700",0,3
비씨카드,C-15204,체크,2014-06-25,20:58:12,"29,800",0,2
비씨카드,C-24622,체크,2014-06-25,21:01:44,"29,800",0,2
신한카드,C-08377,체크,2014-06-25,21:02:56,"44,700",0,3
신한카드,C-34446,체크,2014-06-25,21:03:26,"29,800",0,2
외환카드,C-19817,일반,2014-06-25,21:12:00,"39,800",0,3
비씨카드,C-40915,체크,2014-06-25,21:18:26,"29,800",0,2
신한카드,C-26891,체크,2014-06-25,21:20:40,"29,800",0,2
비씨카드,C-06003,체크,2014-06-25,21:24:44,"29,800",0,2
신한카드,C-00145,일반,2014-06-25,21:30:50,"29,800",0,2
롯데카드,C-12599,일반,2014-06-26,12:08:33,"25,800",0,2
농협카드,C-24264,체크,2014-06-26,12:11:16,"25,800",0,2
농협카드,C-03868,일반,2014-06-26,12:33:48,"64,500",0,5
국민카드,C-36582,체크,2014-06-26,12:46:06,"25,800",0,2
외환카드,C-24503,일반,2014-06-26,12:50:57,"51,600",0,4
신한카드,C-33703,일반,2014-06-26,12:52:04,"77,400",0,6
삼성카드,C-02481,일반,2014-06-26,12:56:51,"64,500",0,5
국민카드,C-41844,일반,2014-06-26,13:03:13,"38,700",0,3
국민카드,C-22597,일반,2014-06-26,13:06:37,"25,800",0,2
비씨카드,C-03753,일반,2014-06-26,13:07:09,"129,000",0,9
비씨카드,C-28830,체크,2014-06-26,13:12:03,"25,800",0,2
비씨카드,C-36803,체크,2014-06-26,13:12:25,"25,800",0,2
외환카드,C-18980,체크,2014-06-26,13:17:47,"25,800",0,2
외환카드,C-38966,체크,2014-06-26,13:32:27,"25,800",0,2
국민카드,C-41789,일반,2014-06-26,13:39:17,"25,800",0,2
비씨카드,C-37190,체크,2014-06-26,13:40:09,"25,800",0,2
삼성카드,C-33056,일반,2014-06-26,13:45:03,"38,700",0,3
현대카드,C-03494,일반,2014-06-26,13:45:59,"57,500",0,4
국민카드,C-41269,일반,2014-06-26,13:58:49,"38,700",0,3
국민카드,C-16208,체크,2014-06-26,13:59:30,"25,800",0,2
비씨카드,C-22050,체크,2014-06-26,14:09:35,"25,800",0,2
국민카드,C-41582,일반,2014-06-26,14:21:07,"38,700",0,3
신한카드,C-00825,일반,2014-06-26,14:28:53,"25,800",0,2
삼성카드,C-32047,일반,2014-06-26,14:30:36,"25,800",0,2
국민카드,C-13333,체크,2014-06-26,14:48:54,"12,900",0,1
국민카드,C-13371,체크,2014-06-26,14:49:36,"12,900",0,1
농협카드,C-19358,일반,2014-06-26,14:56:33,"51,600",0,4
신한카드,C-17855,체크,2014-06-26,14:58:17,"25,800",0,2
외환카드,C-38879,체크,2014-06-26,15:11:03,"12,900",0,1
국민카드,C-11344,일반,2014-06-26,15:22:37,"38,700",0,3
비씨카드,C-27632,체크,2014-06-26,15:38:26,"38,700",0,3
비씨카드,C-10111,체크,2014-06-26,16:20:55,"25,800",0,2
신한카드,C-28579,일반,2014-06-26,16:22:52,"25,800",0,2
외환카드,C-10728,일반,2014-06-26,16:43:08,"25,800",0,2
비씨카드,C-05666,체크,2014-06-26,17:14:45,"29,800",0,2
비씨카드,C-29658,체크,2014-06-26,17:40:17,"29,800",0,2
비씨카드,C-27939,체크,2014-06-26,17:44:35,"29,800",0,2
현대카드,C-43204,일반,2014-06-26,18:07:18,"29,800",0,2
비씨카드,C-25861,체크,2014-06-26,18:18:17,"29,800",0,2
삼성카드,C-32142,일반,2014-06-26,18:52:27,"59,600",0,4
롯데카드,C-12917,일반,2014-06-26,18:55:45,"29,800",0,2
농협카드,C-27190,체크,2014-06-26,19:04:35,"29,800",0,2
농협카드,C-14242,체크,2014-06-26,19:08:13,"29,800",0,2
신한카드,C-08435,체크,2014-06-26,19:19:01,"29,800",0,2
신한카드,C-01360,일반,2014-06-26,19:19:56,"29,800",0,2
국민카드,C-36424,체크,2014-06-26,19:24:10,"29,800",0,2
국민카드,C-16255,체크,2014-06-26,19:24:24,"29,800",0,2
신한카드,C-12044,일반,2014-06-26,19:31:34,"29,800",0,2
롯데카드,C-31615,일반,2014-06-26,19:38:08,"74,500",0,5
비씨카드,C-24604,체크,2014-06-26,19:38:55,"29,800",0,2
국민카드,C-15825,체크,2014-06-26,19:40:11,"29,800",0,2
국민카드,C-41991,일반,2014-06-26,19:40:27,"59,600",0,4
국민카드,C-13431,체크,2014-06-26,19:43:46,"29,800",0,2
신한카드,C-26986,체크,2014-06-26,19:49:15,"29,800",0,2
국민카드,C-11154,일반,2014-06-26,19:50:15,"38,700",0,3
신한카드,C-17719,체크,2014-06-26,19:54:48,"14,900",0,1
농협카드,C-24395,체크,2014-06-26,19:55:03,"14,900",0,1
신한카드,C-00769,일반,2014-06-26,19:58:29,"38,700",0,3
비씨카드,C-37836,체크,2014-06-26,20:03:22,"14,900",0,1
농협카드,C-24124,체크,2014-06-26,20:03:33,"14,900",0,1
농협카드,C-39669,체크,2014-06-26,20:03:41,"14,900",0,1
비씨카드,C-25881,체크,2014-06-26,20:03:53,"29,800",0,2
비씨카드,C-25804,체크,2014-06-26,20:12:01,"29,800",0,2
신한카드,C-16735,체크,2014-06-26,20:15:39,"44,700",0,3
신한카드,C-17652,체크,2014-06-26,20:20:35,"59,600",0,4
국민카드,C-15862,체크,2014-06-26,20:21:41,"14,900",0,1
롯데카드,C-12799,일반,2014-06-26,20:21:52,"14,900",0,1
신한카드,C-26726,체크,2014-06-26,20:22:08,"14,900",0,1
롯데카드,C-31805,체크,2014-06-26,20:25:40,"14,900",0,1
신한카드,C-33306,일반,2014-06-26,20:26:13,"29,800",0,2
농협카드,C-40478,체크,2014-06-26,20:43:05,"38,700",0,3
비씨카드,C-37661,체크,2014-06-26,20:53:39,"59,600",0,4
신한카드,C-08829,체크,2014-06-26,20:53:53,"29,800",0,2
신한카드,C-16881,체크,2014-06-26,20:54:37,"29,800",0,2
신한카드,C-33156,체크,2014-06-26,21:07:14,"29,800",0,2
국민카드,C-16095,체크,2014-06-26,21:11:15,"44,700",0,3
신한카드,C-16536,체크,2014-06-26,21:14:33,"29,800",0,2
비씨카드,C-24599,체크,2014-06-26,21:37:22,"29,800",0,2
현대카드,C-06919,일반,2014-06-26,21:43:31,"44,700",0,3
신한카드,C-33166,체크,2014-06-27,12:20:40,"25,800",0,2
신한카드,C-26641,체크,2014-06-27,12:23:23,"38,700",0,3
농협카드,C-24001,체크,2014-06-27,12:33:33,"25,800",0,2
롯데카드,C-31514,일반,2014-06-27,12:34:11,"25,800",0,2
비씨카드,C-37001,체크,2014-06-27,12:34:36,"25,800",0,2
외환카드,C-04697,일반,2014-06-27,12:36:23,"141,900",0,9
외환카드,C-16488,체크,2014-06-27,12:50:32,"38,700",0,3
국민카드,C-42267,일반,2014-06-27,12:53:05,"12,900",0,1
비씨카드,C-29629,체크,2014-06-27,13:00:36,"38,700",0,3
비씨카드,C-04921,일반,2014-06-27,13:07:34,"14,000",0,1
외환카드,C-34879,일반,2014-06-27,13:07:45,"24,700",0,2
농협카드,C-40493,체크,2014-06-27,13:09:06,"25,800",0,2
신한카드,C-09201,일반,2014-06-27,13:11:41,"38,700",0,3
신한카드,C-16926,체크,2014-06-27,13:13:29,"25,800",0,2
삼성카드,C-20461,일반,2014-06-27,13:14:00,"38,700",0,3
비씨카드,C-10192,일반,2014-06-27,13:38:01,"25,800",0,2
비씨카드,C-37322,체크,2014-06-27,13:43:24,"25,800",0,2
현대카드,C-18237,일반,2014-06-27,13:47:40,"12,900",0,1
삼성카드,C-32055,일반,2014-06-27,13:47:51,"12,900",0,1
비씨카드,C-21628,일반,2014-06-27,13:59:40,"25,800",0,2
신한카드,C-00583,일반,2014-06-27,14:12:44,"38,700",0,3
국민카드,C-42244,일반,2014-06-27,14:35:09,"38,700",0,3
현대카드,C-03205,일반,2014-06-27,14:38:47,"25,800",0,2
비씨카드,C-28760,체크,2014-06-27,14:43:04,"25,800",0,2
신한카드,C-33490,일반,2014-06-27,14:54:00,"25,800",0,2
